tweet_id,username,name,profile_picture,replies,retweets,likes,is_retweet,posted_time,content,hashtags,mentions,images,videos,tweet_url,link
1496267385258586117,infomoney,InfoMoney | IM+,https://pbs.twimg.com/profile_images/1181230840782692352/W9pYO3kL_normal.jpg,1,0,25,False,2022-02-22T23:35:18+00:00,Petrobras (PETR4 PETR3) aprova venda do Polo Norte Capixaba por até US$ 544 milhões,[],[],[],[],https://twitter.com/infomoney/status/1496267385258586117,https://t.co/O4sutChftT
1496266313924153345,PapodeMercado1,Cristiano - Papo de Mercado,https://pbs.twimg.com/profile_images/1488477453639106567/7GihNH0R_normal.jpg,0,0,0,False,2022-02-22T23:31:03+00:00,"Petrobras (PETR4) realiza pré-pagamento de R$ 6,8 bilhões para a Petros",[],[],[],[],https://twitter.com/PapodeMercado1/status/1496266313924153345,https://t.co/SUkbfP7pdO
1496635511015936000,leiatheinvestor,The Investor,https://pbs.twimg.com/profile_images/1506282868904972310/Kw8j1A2Q_normal.jpg,1,4,56,False,2022-02-23T23:58:06+00:00,"Petrobras (PETR4): lucro no 4T21 cai 47,4%; acumulado do ano é recorde e chega R$ 106,67 bi",[],[],[],[],https://twitter.com/leiatheinvestor/status/1496635511015936000,https://t.co/UOJ4yaezwn
1496634133396787201,hubespecialista,O Especialista,https://pbs.twimg.com/profile_images/1351198506686558208/1Qo4cevl_normal.jpg,0,0,0,False,2022-02-23T23:52:38+00:00,Lucro da #Petrobras cresceu 1.400% em 2021  #PETR3 #PETR4,"['Petrobras', 'PETR3', 'PETR4']",[],[],[],https://twitter.com/hubespecialista/status/1496634133396787201,https://t.co/Y2xIrmVlhp
1496633384713568256,BruceBarbosa88,Bruce Barbosa,https://pbs.twimg.com/profile_images/1588837217035747329/LS3LH5lP_normal.jpg,10,9,125,False,2022-02-23T23:49:39+00:00,Tá sobrando dinheiro na #Petrobras #PETR4,"['Petrobras', 'PETR4']",[],['https://pbs.twimg.com/media/FMUcIVFXMAgApms?format=jpg&name=small'],[],https://twitter.com/BruceBarbosa88/status/1496633384713568256,
1496632654954913792,falaguilherme,marques de pombal,https://pbs.twimg.com/profile_images/1449221318101045249/iW4724ZX_normal.jpg,0,0,3,False,2022-02-23T23:46:45+00:00,"As ADRs da Petrobras dispararam no fim do pregão dessa quarta-feira na bolsa de Nova York, devido ao anúncio do pagamento de dividendos e do lucro recorde em 2021, com alta de 1400% em um ano!  #PBR #NYSE #PETR4","['PBR', 'NYSE', 'PETR4']",[],"['https://pbs.twimg.com/media/FMUbdvVXsAI5-9s?format=jpg&name=small', 'https://pbs.twimg.com/media/FMUbdvWXMAcoS-7?format=jpg&name=small']",[],https://twitter.com/falaguilherme/status/1496632654954913792,
1496632049867833346,intraday_watch,Intraday Watch,https://pbs.twimg.com/profile_images/1388092815176085505/3A5aFepY_normal.jpg,0,0,0,False,2022-02-23T23:44:21+00:00, PETR4 teve hoje (23/02/2022) seu maior preço de fechamento dos últimos 30 pregões R$34.22 ,[],[],[],[],https://twitter.com/intraday_watch/status/1496632049867833346,
1496631276610236416,intraday_watch,Intraday Watch,https://pbs.twimg.com/profile_images/1388092815176085505/3A5aFepY_normal.jpg,0,0,0,False,2022-02-23T23:41:17+00:00,"As 5 ações  mais negociadas hoje (23/02/2022) foram

1 PETR4 2966.17 1.42% (R$34.22) 
2 VALE3 2112.89 -1.05% (R$86.47) 
3 SUZB3 1005.28 -6.11% (R$53.48) 
4 MGLU3 910.64 -2.64% (R$5.91) 
5 PETR3 712.15 0.03% (R$36.28)",[],[],[],[],https://twitter.com/intraday_watch/status/1496631276610236416,
1496629292415045644,seu_dinheiro_br,Seu Dinheiro,https://pbs.twimg.com/profile_images/1041725334431952896/uaPtkYSp_normal.jpg,0,0,0,False,2022-02-23T23:33:23+00:00,"Lucro líquido da Petrobras (PETR4) salta 1400% para valor recorde em 2021 e petroleira anuncia dividendos complementares; veja como abocanhar uma fatia dos proventos

#SeuDinheiro #Empresas","['SeuDinheiro', 'Empresas']",[],[],[],https://twitter.com/seu_dinheiro_br/status/1496629292415045644,https://t.co/xyyxh0LjON
1496995068498034688,ThiagoRondinone,Thiago Rondinone,https://pbs.twimg.com/profile_images/1582103812541644808/pdNFMq_2_normal.jpg,0,0,0,False,2022-02-24T23:46:51+00:00,"Va catar coquinho.
Ta falando merda ai  mas muito, muito, muito provavelmente tem umas PETR4 na carteira.",[],[],[],[],https://twitter.com/ThiagoRondinone/status/1496995068498034688,
1496993716581670926,intraday_watch,Intraday Watch,https://pbs.twimg.com/profile_images/1388092815176085505/3A5aFepY_normal.jpg,0,0,0,False,2022-02-24T23:41:29+00:00,"As 5 ações  mais negociadas hoje (24/02/2022) foram

1 PETR4 4734.2 -2.43% (R$33.39) 
2 VALE3 3189.27 1.24% (R$87.54) 
3 BBDC4 1445.23 -3.02% (R$20.25) 
4 ITUB4 1089.51 -1.69% (R$24.96) 
5 MGLU3 954.9 3.55% (R$6.12)",[],[],[],[],https://twitter.com/intraday_watch/status/1496993716581670926,
1496989841673834499,aadesouza,Bot Cotações,https://pbs.twimg.com/profile_images/1447726850613157892/Oaznn9-X_normal.jpg,0,0,0,False,2022-02-24T23:26:05+00:00,"Entre 18/06/2021 e 24/02/2022 as <<MAIS NEGOCIADAS>> (mais líquidas) foram $VALE3, $ITSA4, $CIEL3, $VIIA3, $CASH3, $COGN3, $ITUB4, $B3SA3, $BBDC4 e $PETR4. #5 em 24/02/2022 às 20h:26m:01s",['5'],[],[],[],https://twitter.com/aadesouza/status/1496989841673834499,
1496984279242272780,alceualkanse,Alceu Al Kanse,https://pbs.twimg.com/profile_images/1496658676756762627/GSV6QKn6_normal.jpg,0,0,0,False,2022-02-24T23:03:59+00:00,"Bom oportuno para o BTG,na época encheram o carinho de petr4",[],[],[],[],https://twitter.com/alceualkanse/status/1496984279242272780,
1496984067585290252,Lucianobcf,Luciano benicio,https://pbs.twimg.com/profile_images/1587247583461838856/LNRCrRFT_normal.jpg,1,0,0,False,2022-02-24T23:03:08+00:00,"Hmm, compra petr4, itsa4..",[],[],[],[],https://twitter.com/Lucianobcf/status/1496984067585290252,
1496983609667948550,ffonseca21,Francisco Bezerra da,https://pbs.twimg.com/profile_images/497992441568313344/c_QezHox_normal.png,0,0,0,False,2022-02-24T23:01:19+00:00,$PETR4 - PETROBRAS (PETR-N2) - Ata de Reuniao do Conselho Consultivo - 15/02/22,[],[],[],[],https://twitter.com/ffonseca21/status/1496983609667948550,https://t.co/hBAy8mSABI
